#,Name,base_name,form,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary,Computed Total,Total Match,Offense Score,Defense Score,Bulk Score,Mobility Score,Best Attack,Best Defense,Offense Score Norm,Defense Score Norm,Bulk Score Norm,Mobility Score Norm,Viability Score,Role,Display Name,Type Tuple,Type Offense Raw,Type Defense Raw,Coverage Super Effective Rate,Coverage Resisted Rate,Incoming Weakness Rate,Incoming Resistance Rate,Incoming Immunity Rate,Expected Incoming Multiplier,Type Offense Norm,Type Defense Norm,Offense Capability,Defense Capability,Meta Viability Score
49,Venomoth,Venomoth,Base,Bug,Poison,450,70,65,60,90,75,90,1,False,450,True,77.5,67.5,68.33333333333333,90,90,75,0.39705882352941174,0.23529411764705882,0.32926829268292684,0.4857142857142857,0.3607906333265013,Balanced,Venomoth,"('Bug', 'Poison')",1.1774999999999975,0.9134687726794949,0.2300000000000001,0.15000000000000008,0.257825370675453,0.2652388797364086,0.0,1.0947281713344317,0.40168776371308046,0.3309624204849641,0.3989103996028792,0.29705498254118795,0.3756563924596261
50,Diglett,Diglett,Base,Ground,None,265,10,55,25,35,45,95,1,False,265,True,45.0,35.0,26.666666666666668,95,55,45,0.20588235294117646,0.08235294117647059,0.024390243902439043,0.5142857142857142,0.20038225046116007,Balanced,Diglett,"('Ground',)",1.0974999999999973,0.8906823176219454,0.25375000000000003,0.2425000000000001,0.21334431630971992,0.09884678747940692,0.04118616144975288,1.1227347611202636,0.29367088607594893,0.30058555643616647,0.24099776619508545,0.15515531296184104,0.2501458950786176
51,Dugtrio,Dugtrio,Base,Ground,None,405,35,80,50,50,70,120,1,False,405,True,65.0,60.0,51.666666666666664,120,80,70,0.3235294117647059,0.2,0.20731707317073172,0.6571428571428571,0.33612728018036486,Fast,Dugtrio,"('Ground',)",1.0974999999999973,0.8906823176219454,0.25375000000000003,0.2425000000000001,0.21334431630971992,0.09884678747940692,0.04118616144975288,1.1227347611202636,0.29367088607594893,0.30058555643616647,0.3115860014892031,0.2420634908671495,0.34624396845430944
52,Meowth,Meowth,Base,Normal,None,290,40,45,35,40,40,90,1,False,290,True,42.5,37.5,38.333333333333336,90,45,40,0.19117647058823528,0.09411764705882353,0.10975609756097564,0.4857142857142857,0.20953525312564047,Balanced,Meowth,"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.11470588235294116,0.2358503537633599,0.22092488989617337
53,Persian,Persian,Base,Normal,None,440,65,70,60,65,65,115,1,False,440,True,67.5,62.5,63.333333333333336,115,70,65,0.3382352941176471,0.21176470588235294,0.29268292682926833,0.6285714285714286,0.3555744004919041,Fast,Persian,"('Normal',)",0.8799999999999981,0.9942669932784275,0.0,0.1787500000000001,0.04365733113673806,0.0,0.03789126853377265,1.0057660626029652,0.0,0.4386753822563193,0.20294117647058824,0.3227585316686683,0.32562590444833567
54,Psyduck,Psyduck,Base,Water,None,320,50,52,48,65,50,55,1,False,320,True,58.5,49.0,49.333333333333336,55,65,50,0.2852941176470588,0.14823529411764705,0.19024390243902442,0.2857142857142857,0.23210340233654436,Balanced,Psyduck,"('Water',)",1.0643749999999983,0.9946743128164401,0.17500000000000007,0.2874999999999998,0.11943986820428334,0.22817133443163096,0.0,1.005354200988468,0.24894514767932577,0.4392183842370741,0.2707545296599656,0.2751306822457622,0.2685136697453394
55,Golduck,Golduck,Base,Water,None,500,80,82,78,95,80,85,1,False,500,True,88.5,79.0,79.33333333333333,85,95,80,0.46176470588235297,0.28941176470588237,0.40975609756097564,0.45714285714285713,0.40735037917606065,Balanced,Golduck,"('Water',)",1.0643749999999983,0.9946743128164401,0.17500000000000007,0.2874999999999998,0.11943986820428334,0.22817133443163096,0.0,1.005354200988468,0.24894514767932577,0.4392183842370741,0.37663688260114203,0.37942049573213243,0.3941548872079342
56,Mankey,Mankey,Base,Fighting,None,305,40,80,35,35,45,70,1,False,305,True,57.5,40.0,40.0,70,80,45,0.27941176470588236,0.10588235294117647,0.12195121951219513,0.37142857142857144,0.22294066407050625,Balanced,Mankey,"('Fighting',)",1.064374999999999,0.8962716861660586,0.2475000000000001,0.35124999999999973,0.19028006589785829,0.14909390444810544,0.0,1.1157331136738053,0.24894514767932668,0.30803680271183054,0.26722511789526004,0.19076134949219276,0.2532738373306235
57,Primeape,Primeape,Base,Fighting,None,455,65,105,60,60,70,95,1,False,455,True,82.5,65.0,65.0,95,105,70,0.4264705882352941,0.2235294117647059,0.30487804878048785,0.5142857142857142,0.36897981143676983,Balanced,Primeape,"('Fighting',)",1.064374999999999,0.8962716861660586,0.2475000000000001,0.35124999999999973,0.19028006589785829,0.14909390444810544,0.0,1.1157331136738053,0.24894514767932668,0.30803680271183054,0.3554604120129071,0.2776695273975013,0.3579748518827859
58,Growlithe,Growlithe,Base,Fire,None,350,55,70,45,70,50,60,1,False,350,True,70.0,47.5,50.0,60,70,50,0.35294117647058826,0.1411764705882353,0.19512195121951223,0.3142857142857143,0.26070506251281,Balanced,Growlithe,"('Fire',)",1.1381249999999974,0.9440124407884671,0.25250000000000006,0.3074999999999998,0.2067545304777595,0.29489291598023065,0.0,1.0593080724876442,0.34852320675105475,0.371680507232312,0.3511739885827748,0.2468644554036852,0.30077754857399414
59,Arcanine,Arcanine,Base,Fire,None,555,90,110,80,100,80,95,1,False,555,True,105.0,80.0,83.33333333333333,95,110,80,0.5588235294117647,0.29411764705882354,0.4390243902439025,0.5142857142857142,0.4597796679647469,Heavy hitter,Arcanine,"('Fire',)",1.1381249999999974,0.9440124407884671,0.25250000000000006,0.3074999999999998,0.2067545304777595,0.29489291598023065,0.0,1.0593080724876442,0.34852320675105475,0.371680507232312,0.4747034003474807,0.3613694769244886,0.44440201055390804
60,Poliwag,Poliwag,Base,Water,None,300,40,50,40,40,40,90,1,False,300,True,45.0,40.0,40.0,90,50,40,0.20588235294117646,0.10588235294117647,0.12195121951219513,0.4857142857142857,0.22006251281000205,Balanced,Poliwag,"('Water',)",1.0643749999999983,0.9946743128164401,0.17500000000000007,0.2874999999999998,0.11943986820428334,0.22817133443163096,0.0,1.005354200988468,0.24894514767932577,0.4392183842370741,0.22310747083643617,0.2432339821022902,0.2680797027439047
61,Poliwhirl,Poliwhirl,Base,Water,None,385,65,65,65,50,50,90,1,False,385,True,57.5,57.5,60.0,90,65,65,0.27941176470588236,0.18823529411764706,0.26829268292682934,0.4857142857142857,0.2956543349046936,Balanced,Poliwhirl,"('Water',)",1.0643749999999983,0.9946743128164401,0.17500000000000007,0.2874999999999998,0.11943986820428334,0.22817133443163096,0.0,1.005354200988468,0.24894514767932577,0.4392183842370741,0.2672251178952597,0.30864287736771345,0.3166882034612648
62,Poliwrath,Poliwrath,Base,Water,Fighting,510,90,95,95,70,90,70,1,False,510,True,82.5,92.5,91.66666666666667,70,95,95,0.4264705882352941,0.35294117647058826,0.5000000000000001,0.37142857142857144,0.4117857142857143,Balanced,Poliwrath,"('Fighting', 'Water')",1.3862499999999973,0.8919911821580622,0.3649999999999995,0.09750000000000003,0.30971993410214166,0.3772652388797364,0.0,1.1210873146622735,0.683544303797469,0.3023304175815924,0.5293000744601641,0.36946157879734287,0.4400406462804114
63,Abra,Abra,Base,Psychic,None,310,25,20,15,105,55,90,1,False,310,True,62.5,35.0,31.666666666666668,90,105,55,0.3088235294117647,0.08235294117647059,0.06097560975609758,0.4857142857142857,0.23801444968231197,Balanced,Abra,"('Psychic',)",0.9878124999999977,0.9256576430623346,0.12250000000000003,0.21125000000000013,0.13920922570016475,0.11779242174629324,0.0,1.080313014827018,0.1455696202531643,0.3472115324066214,0.24352196574832455,0.18295204481343766,0.26085371005285074
64,Kadabra,Kadabra,Base,Psychic,None,400,40,35,30,120,70,105,1,False,400,True,77.5,50.0,46.666666666666664,105,120,70,0.39705882352941174,0.15294117647058825,0.17073170731707318,0.5714285714285714,0.3256379381020701,DPS,Kadabra,"('Psychic',)",0.9878124999999977,0.9256576430623346,0.12250000000000003,0.21125000000000013,0.13920922570016475,0.11779242174629324,0.0,1.080313014827018,0.1455696202531643,0.3472115324066214,0.2964631422189128,0.23509695155662275,0.32367431878414815
65,Alakazam,Alakazam,Base,Psychic,None,500,55,50,45,135,95,120,1,False,500,True,92.5,70.0,65.0,120,135,95,0.4852941176470588,0.24705882352941178,0.30487804878048785,0.6571428571428571,0.42402182824349255,DPS,Alakazam,"('Psychic',)",0.9878124999999977,0.9256576430623346,0.12250000000000003,0.21125000000000013,0.13920922570016475,0.11779242174629324,0.0,1.080313014827018,0.1455696202531643,0.3472115324066214,0.349404318689501,0.30157471339306463,0.3924088443016723
65,AlakazamMega Alakazam,Alakazam,Mega Alakazam,Psychic,None,590,55,50,65,175,95,150,1,False,590,True,112.5,80.0,71.66666666666667,150,175,95,0.6029411764705882,0.29411764705882354,0.35365853658536595,0.8285714285714286,0.5210048165607707,DPS,Alakazam (Mega Alakazam),"('Psychic',)",0.9878124999999977,0.9256576430623346,0.12250000000000003,0.21125000000000013,0.13920922570016475,0.11779242174629324,0.0,1.080313014827018,0.1455696202531643,0.3472115324066214,0.4199925539836187,0.3302404235795783,0.4695055854371508
66,Machop,Machop,Base,Fighting,None,305,70,80,50,35,35,35,1,False,305,True,57.5,42.5,51.666666666666664,35,80,50,0.27941176470588236,0.11764705882352941,0.20731707317073172,0.17142857142857143,0.2029550112728018,Balanced,Machop,"('Fighting',)",1.064374999999999,0.8962716861660586,0.2475000000000001,0.35124999999999973,0.19028006589785829,0.14909390444810544,0.0,1.1157331136738053,0.24894514767932668,0.30803680271183054,0.26722511789526004,0.21622045996565045,0.22791372255300515
67,Machoke,Machoke,Base,Fighting,None,405,80,100,70,50,60,45,1,False,405,True,75.0,65.0,70.0,45,100,70,0.38235294117647056,0.2235294117647059,0.3414634146341464,0.22857142857142856,0.30371285099405615,Balanced,Machoke,"('Fighting',)",1.064374999999999,0.8962716861660586,0.2475000000000001,0.35124999999999973,0.19028006589785829,0.14909390444810544,0.0,1.1157331136738053,0.24894514767932668,0.30803680271183054,0.328989823777613,0.2868158688609159,0.29748333210414263
68,Machamp,Machamp,Base,Fighting,None,505,90,130,80,65,85,55,1,False,505,True,97.5,82.5,85.0,55,130,85,0.5147058823529411,0.3058823529411765,0.451219512195122,0.2857142857142857,0.4040044066407051,Heavy hitter,Machamp,"('Fighting',)",1.064374999999999,0.8962716861660586,0.2475000000000001,0.35124999999999973,0.19028006589785829,0.14909390444810544,0.0,1.1157331136738053,0.24894514767932668,0.30803680271183054,0.40840158848349534,0.3430784226629245,0.3697419660455241
69,Bellsprout,Bellsprout,Base,Grass,Poison,300,50,75,35,70,30,40,1,False,300,True,72.5,32.5,38.333333333333336,40,75,35,0.36764705882352944,0.07058823529411765,0.10975609756097564,0.2,0.20827474892395983,Balanced,Bellsprout,"('Grass', 'Poison')",1.3374999999999972,0.9329490865455523,0.31874999999999964,0.11000000000000004,0.24135090609555185,0.29983525535420097,0.0,1.0718698517298186,0.6177215189873422,0.35693183277145646,0.46767684288905453,0.1949176398517677,0.30678724144974606
70,Weepinbell,Weepinbell,Base,Grass,Poison,390,65,90,50,85,45,55,1,False,390,True,87.5,47.5,53.333333333333336,55,90,50,0.45588235294117646,0.1411764705882353,0.21951219512195125,0.2857142857142857,0.29589823734371795,Balanced,Weepinbell,"('Grass', 'Poison')",1.3374999999999972,0.9329490865455523,0.31874999999999964,0.11000000000000004,0.24135090609555185,0.29983525535420097,0.0,1.0718698517298186,0.6177215189873422,0.35693183277145646,0.5206180193596428,0.24706254659495275,0.36960785018104353
71,Victreebel,Victreebel,Base,Grass,Poison,490,80,105,65,100,70,70,1,False,490,True,102.5,67.5,71.66666666666667,70,105,70,0.5441176470588235,0.23529411764705882,0.35365853658536595,0.37142857142857144,0.39428212748514035,Balanced,Victreebel,"('Grass', 'Poison')",1.3374999999999972,0.9329490865455523,0.31874999999999964,0.11000000000000004,0.24135090609555185,0.29983525535420097,0.0,1.0718698517298186,0.6177215189873422,0.35693183277145646,0.573559195830231,0.3135403084313947,0.4383423756985676
72,Tentacool,Tentacool,Base,Water,Poison,335,40,40,35,50,100,70,1,False,335,True,45.0,67.5,58.333333333333336,70,50,100,0.20588235294117646,0.23529411764705882,0.25609756097560976,0.37142857142857144,0.2563875794220127,Balanced,Tentacool,"('Poison', 'Water')",1.3281249999999962,1.0384944386135737,0.29624999999999985,0.01625,0.17051070840197693,0.41515650741350907,0.0,0.9629324546952226,0.6050632911392395,0.4976354570366325,0.3655547282204017,0.34543151423502605,0.34402376818625613
73,Tentacruel,Tentacruel,Base,Water,Poison,515,80,70,65,80,120,100,1,False,515,True,75.0,92.5,88.33333333333333,100,80,120,0.38235294117647056,0.35294117647058826,0.475609756097561,0.5428571428571428,0.4257522033203526,Balanced,Tentacruel,"('Poison', 'Water')",1.3281249999999962,1.0384944386135737,0.29624999999999985,0.01625,0.17051070840197693,0.41515650741350907,0.0,0.9629324546952226,0.6050632911392395,0.4976354570366325,0.4714370811615781,0.44148603360374916,0.4663120444723803
74,Geodude,Geodude,Base,Rock,Ground,300,40,80,100,30,30,20,1,False,300,True,55.0,65.0,56.666666666666664,20,80,100,0.2647058823529412,0.2235294117647059,0.24390243902439024,0.08571428571428572,0.2144527567124411,Balanced,Geodude,"('Ground', 'Rock')",1.5562499999999957,0.6652054790095564,0.4687499999999993,0.005,0.35255354200988465,0.31878088962108736,0.04118616144975288,1.5032948929159802,0.9130801687763704,0.0,0.5240555969223128,0.13921090387374463,0.2964105662950576
75,Graveler,Graveler,Base,Rock,Ground,390,55,95,115,45,45,35,1,False,390,True,70.0,80.0,71.66666666666667,35,95,115,0.35294117647058826,0.29411764705882354,0.35365853658536595,0.17142857142857143,0.3020762451321993,Balanced,Graveler,"('Ground', 'Rock')",1.5562499999999957,0.6652054790095564,0.4687499999999993,0.005,0.35255354200988465,0.31878088962108736,0.04118616144975288,1.5032948929159802,0.9130801687763704,0.0,0.5769967733929011,0.19135581061692972,0.359231175026355
76,Golem,Golem,Base,Rock,Ground,495,80,120,130,55,65,45,1,False,495,True,87.5,97.5,91.66666666666667,45,120,130,0.45588235294117646,0.3764705882352941,0.5000000000000001,0.22857142857142856,0.399390756302521,Heavy hitter,Golem,"('Ground', 'Rock')",1.5562499999999957,0.6652054790095564,0.4687499999999993,0.005,0.35255354200988465,0.31878088962108736,0.04118616144975288,1.5032948929159802,0.9130801687763704,0.0,0.6387614792752541,0.25676470588235295,0.4267283312058999
77,Ponyta,Ponyta,Base,Fire,None,410,50,85,55,65,65,90,1,False,410,True,75.0,60.0,56.666666666666664,90,85,65,0.38235294117647056,0.2,0.24390243902439024,0.4857142857142857,0.32974687435949984,Balanced,Ponyta,"('Fire',)",1.1381249999999974,0.9440124407884671,0.25250000000000006,0.3074999999999998,0.2067545304777595,0.29489291598023065,0.0,1.0593080724876442,0.34852320675105475,0.371680507232312,0.3688210474063042,0.2796478126490224,0.35374193676829624
78,Rapidash,Rapidash,Base,Fire,None,500,65,100,70,80,80,105,1,False,500,True,90.0,75.0,71.66666666666667,105,100,80,0.47058823529411764,0.27058823529411763,0.35365853658536595,0.5714285714285714,0.41737036277925804,DPS,Rapidash,"('Fire',)",1.1381249999999974,0.9440124407884671,0.25250000000000006,0.3074999999999998,0.2067545304777595,0.29489291598023065,0.0,1.0593080724876442,0.34852320675105475,0.371680507232312,0.4217622238768925,0.33179271939220745,0.41656254549959365
79,Slowpoke,Slowpoke,Base,Water,Psychic,315,90,65,65,40,40,15,1,False,315,True,52.5,52.5,65.0,15,65,65,0.25,0.16470588235294117,0.30487804878048785,0.05714285714285714,0.20108065177290427,Balanced,Slowpoke,"('Psychic', 'Water')",1.3074999999999963,0.9210925636432423,0.2849999999999999,0.035,0.25864909390444807,0.3459637561779242,0.0,1.085667215815486,0.5772151898734168,0.3411257767884045,0.38088607594936674,0.2703168817340132,0.27218302123731486
80,Slowbro,Slowbro,Base,Water,Psychic,490,95,75,110,100,80,30,1,False,490,True,87.5,95.0,95.0,30,100,110,0.45588235294117646,0.36470588235294116,0.524390243902439,0.14285714285714285,0.3841847714695634,Tank,Slowbro,"('Psychic', 'Water')",1.3074999999999963,0.9210925636432423,0.2849999999999999,0.035,0.25864909390444807,0.3459637561779242,0.0,1.085667215815486,0.5772151898734168,0.3411257767884045,0.5044154877140725,0.39519493051450094,0.3993809613889852
80,SlowbroMega Slowbro,Slowbro,Mega Slowbro,Water,Psychic,590,95,75,180,130,80,30,1,False,590,True,102.5,130.0,118.33333333333333,30,130,180,0.5441176470588235,0.5294117647058824,0.6951219512195123,0.14285714285714285,0.4903899364623898,Tank,Slowbro (Mega Slowbro),"('Psychic', 'Water')",1.3074999999999963,0.9210925636432423,0.2849999999999999,0.035,0.25864909390444807,0.3459637561779242,0.0,1.085667215815486,0.5772151898734168,0.3411257767884045,0.5573566641846608,0.49552491616729866,0.4665872024219838
81,Magnemite,Magnemite,Base,Electric,Steel,325,25,35,70,95,55,45,1,False,325,True,65.0,62.5,50.0,45,95,70,0.3235294117647059,0.21176470588235294,0.19512195121951223,0.22857142857142856,0.25091514654642344,Balanced,Magnemite,"('Electric', 'Steel')",1.332499999999996,1.1452830175562514,0.34124999999999966,0.07750000000000001,0.15156507413509063,0.6136738056013179,0.051070840197693576,0.8731466227347612,0.6109704641350199,0.6399964401870701,0.4385058327128315,0.3788967109385296,0.3609943326343693
82,Magneton,Magneton,Base,Electric,Steel,465,50,60,95,120,70,70,1,False,465,True,90.0,82.5,71.66666666666667,70,120,95,0.47058823529411764,0.3058823529411765,0.35365853658536595,0.37142857142857144,0.3861938921910228,Heavy hitter,Magneton,"('Electric', 'Steel')",1.332499999999996,1.1452830175562514,0.34124999999999966,0.07750000000000001,0.15156507413509063,0.6136738056013179,0.051070840197693576,0.8731466227347612,0.6109704641350199,0.6399964401870701,0.5267411268304786,0.4514720337505813,0.459781430400305
83,Farfetch'd,Farfetch'd,Base,Normal,Flying,352,52,65,55,58,62,60,1,False,352,True,61.5,58.5,56.333333333333336,60,65,62,0.3029411764705882,0.19294117647058823,0.24146341463414636,0.3142857142857143,0.26541453166632506,Balanced,Farfetch'd,"('Flying', 'Normal')",1.2068749999999977,1.0434035227617604,0.2325000000000001,0.10250000000000004,0.12026359143327842,0.1375617792421746,0.0930807248764415,0.9584019769357496,0.44135021097046473,0.5041798089947124,0.35830479027053885,0.32956718902112747,0.3291471097073597
84,Doduo,Doduo,Base,Normal,Flying,310,35,85,45,35,35,75,1,False,310,True,60.0,40.0,38.333333333333336,75,85,45,0.29411764705882354,0.10588235294117647,0.10975609756097564,0.4,0.2313629842180775,Balanced,Doduo,"('Flying', 'Normal')",1.2068749999999977,1.0434035227617604,0.2325000000000001,0.10250000000000004,0.12026359143327842,0.1375617792421746,0.0930807248764415,0.9584019769357496,0.44135021097046473,0.5041798089947124,0.35301067262348007,0.2661697715175406,0.31575964813736584
85,Dodrio,Dodrio,Base,Normal,Flying,460,60,110,70,60,60,100,1,False,460,True,85.0,65.0,63.333333333333336,100,110,70,0.4411764705882353,0.2235294117647059,0.29268292682926833,0.5428571428571428,0.377402131584341,DPS,Dodrio,"('Flying', 'Normal')",1.2068749999999977,1.0434035227617604,0.2325000000000001,0.10250000000000004,0.12026359143327842,0.1375617792421746,0.0930807248764415,0.9584019769357496,0.44135021097046473,0.5041798089947124,0.4412459667411271,0.3530779494228491,0.4204606626895281
86,Seel,Seel,Base,Water,None,325,65,45,55,45,70,45,1,False,325,True,45.0,62.5,63.333333333333336,45,45,70,0.20588235294117646,0.21176470588235294,0.29268292682926833,0.22857142857142856,0.22925087108013936,Balanced,Seel,"('Water',)",1.0643749999999983,0.9946743128164401,0.17500000000000007,0.2874999999999998,0.11943986820428334,0.22817133443163096,0.0,1.005354200988468,0.24894514767932577,0.4392183842370741,0.22310747083643617,0.3229757324609702,0.25480905302060075
